OBJECTID;weight;node_id;nps_dn;p_max
1636;360000.000000000000000;GS-0920;150;16
1637;360000.000000000000000;GS-0917;150;16
1638;360000.000000000000000;GS-2130;150;16
1639;360000.000000000000000;GS-0910;150;16
1640;25200000.000000000000000;GS-6401;600;70
1641;55080000.000000000000000;GS-2715;900;68
1642;4000000.000000000000000;GS-3998;200;100
1643;64800000.000000000000000;GS-7218;900;80
1644;22680000.000000000000000;GS-0744;600;63
1645;6075000.000000000000000;GS-7234;300;68
1646;6075000.000000000000000;GS-4401;300;68
1647;17500000.000000000000000;GS-7248;500;70
1648;15750000.000000000000000;GS-6717;500;63
1649;4000000.000000000000000;GS-6511;400;25
1650;2700000.000000000000000;GS-4452;200;68
1651;22680000.000000000000000;GS-6417;600;63
1652;2560000.000000000000000;GS-4513;200;64
1653;2700000.000000000000000;GS-4466;200;68
1654;57600000.000000000000000;GS-4007;800;90
1655;81000000.000000000000000;GS-0014;900;100
1656;25200000.000000000000000;GS-2171;600;70
1657;25200000.000000000000000;GS-0553;600;70
1658;25200000.000000000000000;GS-0554;600;70
1659;25200000.000000000000000;GS-1245;600;70
1660;640000.000000000000000;GS-0871;200;16
1661;1000000.000000000000000;GS-0872;250;16
1662;640000.000000000000000;GS-0874;200;16
1663;1000000.000000000000000;GS-0875;250;16
1664;8000000.000000000000000;GS-2260;400;50
1665;8000000.000000000000000;GS-2261;400;50
1666;92610000.000000000000000;GS-0683;1050;84
1667;92610000.000000000000000;GS-0684;1050;84
1668;360000.000000000000000;GS-0905;150;16
1669;360000.000000000000000;GS-0969;150;16
1670;120960000.000000000000000;GS-0768;1200;84
1671;360000.000000000000000;GS-1905;150;16
1672;360000.000000000000000;GS-2270;150;16
1673;500000.000000000000000;GS-0940;250;8
1674;25200000.000000000000000;GS-0047;600;70
1675;4000000.000000000000000;GS-6436;400;25
1676;41160000.000000000000000;GS-0048;700;84
1677;41160000.000000000000000;GS-0049;700;84
1678;144000000.000000000000000;GS-0051;1200;100
1679;2700000.000000000000000;GS-4590;200;68
1680;2700000.000000000000000;GS-4591;200;68
1681;2700000.000000000000000;GS-4592;200;68
1682;2700000.000000000000000;GS-4593;200;68
1683;25200000.000000000000000;GS-4104;600;70
1684;16000000.000000000000000;GS-6559;400;100
1685;1000000.000000000000000;GS-2510;250;16
1686;2560000.000000000000000;GS-2511;400;16
1687;2800000.000000000000000;GS-1557;200;70
1688;640000.000000000000000;GS-1706;200;16
1689;360000.000000000000000;GS-1732;150;16
1690;700000.000000000000000;GS-2201;100;70
1691;640000.000000000000000;GS-1614;200;16
1692;28800000.000000000000000;GS-3979;600;80
1693;28800000.000000000000000;GS-4037;600;80
1694;28800000.000000000000000;GS-4066;600;80
1695;17500000.000000000000000;GS-4085;500;70
1696;1518750.000000000000000;GS-4409;150;68
1697;22680000.000000000000000;GS-6458;600;63
1698;33075000.000000000000000;GS-7216;700;68
1699;6300000.000000000000000;GS-7195;300;70
1700;51030000.000000000000000;GS-6507;900;63
1701;4000000.000000000000000;GS-6900;500;16
1702;4000000.000000000000000;GS-0605;500;16
1703;1518750.000000000000000;GS-4611;150;68
1704;53760000.000000000000000;GS-0808;800;84
1705;2250000.000000000000000;GS-6538;300;25
1706;196000000.000000000000000;GS-0083;1400;100
1707;640000.000000000000000;GS-2310;200;16
1708;2700000.000000000000000;GS-1414;200;68
1709;20250000.000000000000000;GS-1287;450;100
1710;9000000.000000000000000;GS-1368;300;100
1711;1620000.000000000000000;GS-1288;450;8
1712;1000000.000000000000000;GS-1304;250;16
1713;1000000.000000000000000;GS-2104;250;16
1714;1000000.000000000000000;GS-2103;250;16
1715;1000000.000000000000000;GS-1303;250;16
1716;4000000.000000000000000;GS-2221;400;25
1717;1000000.000000000000000;GS-1358;200;25
1718;640000.000000000000000;GS-2290;200;16
1719;640000.000000000000000;GS-1112;200;16
1720;640000.000000000000000;GS-1636;200;16
1721;64000000.000000000000000;GS-3951;800;100
1722;10800000.000000000000000;GS-1634;400;68
1723;1000000.000000000000000;GS-2280;250;16
1724;640000.000000000000000;GS-1110;200;16
1725;34300000.000000000000000;GS-1635;700;70
1726;44800000.000000000000000;GS-3426;800;70
1727;44800000.000000000000000;GS-3427;800;70
1728;640000.000000000000000;GS-1242;200;16
1729;640000.000000000000000;GS-1152;200;16
1730;640000.000000000000000;GS-1625;200;16
1731;640000.000000000000000;GS-1914;200;16
1732;360000.000000000000000;GS-1145;150;16
1733;360000.000000000000000;GS-1143;150;16
1734;2560000.000000000000000;GS-1627;400;16
1735;68000000.000000000000000;GS-3480;1000;68
1736;64000000.000000000000000;GS-4012;800;100
1737;16000000.000000000000000;GS-3960;400;100
1738;1000000.000000000000000;GS-1852;250;16
1739;64000000.000000000000000;GS-3445;800;100
1740;360000.000000000000000;GS-0873;150;16
1741;360000.000000000000000;GS-0867;150;16
1742;640000.000000000000000;GS-2545;400;4
1743;2560000.000000000000000;GS-2513;400;16
1744;1000000.000000000000000;GS-0865;250;16
1745;640000.000000000000000;GS-1930;200;16
1746;640000.000000000000000;GS-1931;200;16
1747;10000000.000000000000000;GS-2277;500;40
1748;640000.000000000000000;GS-1377;200;16
1749;2500000.000000000000000;GS-1153;250;40
1750;360000.000000000000000;GS-3459;150;16
1751;25200000.000000000000000;GS-1530;600;70
1752;640000.000000000000000;GS-1120;200;16
1753;1000000.000000000000000;GS-1124;250;16
1754;16000000.000000000000000;GS-2075;400;100
1755;640000.000000000000000;GS-1118;200;16
1756;2560000.000000000000000;GS-2076;400;16
1757;640000.000000000000000;GS-2210;200;16
1758;640000.000000000000000;GS-1125;200;16
1759;2800000.000000000000000;GS-1389;200;70
1760;1575000.000000000000000;GS-1812;150;70
1761;25200000.000000000000000;GS-1810;600;70
1762;640000.000000000000000;GS-1746;200;16
1763;11200000.000000000000000;GS-1768;400;70
1764;68000000.000000000000000;GS-3483;1000;68
1765;640000.000000000000000;GS-1848;200;16
1766;900000.000000000000000;GS-1247;150;40
1767;101640000.000000000000000;GS-1249;1100;84
1768;640000.000000000000000;GS-1224;200;16
1769;34300000.000000000000000;GS-1116;700;70
1770;360000.000000000000000;GS-2147;150;16
1771;11200000.000000000000000;GS-1731;400;70
1772;56250000.000000000000000;GS-4062;750;100
1773;640000.000000000000000;GS-2155;200;16
1774;11200000.000000000000000;GS-2252;400;70
1775;11200000.000000000000000;GS-1234;400;70
1776;640000.000000000000000;GS-1213;200;16
1777;640000.000000000000000;GS-2158;200;16
1778;160000.000000000000000;GS-1208;100;16
1779;640000.000000000000000;GS-1236;200;16
1780;160000.000000000000000;GS-1198;100;16
1781;360000.000000000000000;GS-1209;150;16
1782;360000.000000000000000;GS-1210;150;16
1783;640000.000000000000000;GS-1201;200;16
1784;2800000.000000000000000;GS-1968;200;70
1785;4000000.000000000000000;GS-1962;200;100
1786;160000.000000000000000;GS-1687;100;16
1787;360000.000000000000000;GS-1965;150;16
1788;900000.000000000000000;GS-2234;150;40
1789;640000.000000000000000;GS-1073;200;16
1790;640000.000000000000000;GS-1076;200;16
1791;68000000.000000000000000;GS-3487;1000;68
1792;640000.000000000000000;GS-1922;200;16
1793;360000.000000000000000;GS-1352;150;16
1794;90250000.000000000000000;GS-0032;950;100
1795;11200000.000000000000000;GS-2297;400;70
1796;500000.000000000000000;GS-2301;250;8
1797;1000000.000000000000000;GS-2295;250;16
1798;360000.000000000000000;GS-1353;150;16
1799;11200000.000000000000000;GS-2300;400;70
1800;360000.000000000000000;GS-0926;150;16
1801;360000.000000000000000;GS-0973;150;16
1802;640000.000000000000000;GS-1532;200;16
1803;360000.000000000000000;GS-0927;150;16
1804;2800000.000000000000000;GS-1998;200;70
1805;160000.000000000000000;GS-1871;100;16
1806;250000.000000000000000;GS-2030;125;16
1807;652500.000000000000000;GS-0890;150;29
1808;652500.000000000000000;GS-0950;150;29
1809;652500.000000000000000;GS-0948;150;29
1810;360000.000000000000000;GS-0930;150;16
1811;400000.000000000000000;GS-1885;200;10
1812;400000.000000000000000;GS-1892;200;10
1813;720000.000000000000000;GS-0931;300;8
1814;360000.000000000000000;GS-1993;150;16
1815;720000.000000000000000;GS-0913;300;8
1816;400000.000000000000000;GS-1898;200;10
1817;360000.000000000000000;GS-1902;150;16
1818;500000.000000000000000;GS-0900;250;8
1819;360000.000000000000000;GS-1904;150;16
1820;640000.000000000000000;GS-2284;200;16
1821;400000.000000000000000;GS-1866;200;10
1822;500000.000000000000000;GS-0944;250;8
1823;500000.000000000000000;GS-0906;250;8
1824;640000.000000000000000;GS-1535;200;16
1825;500000.000000000000000;GS-2131;250;8
1826;640000.000000000000000;GS-0901;200;16
1827;640000.000000000000000;GS-0902;200;16
1828;500000.000000000000000;GS-0909;250;8
1829;640000.000000000000000;GS-0907;200;16
1830;640000.000000000000000;GS-0957;200;16
1831;360000.000000000000000;GS-1586;150;16
1832;640000.000000000000000;GS-0914;200;16
1833;640000.000000000000000;GS-1958;200;16
1834;640000.000000000000000;GS-1602;200;16
1835;1600000.000000000000000;GS-1027;200;40
1836;700000.000000000000000;GS-1836;100;70
1837;640000.000000000000000;GS-2203;200;16
1838;360000.000000000000000;GS-1401;150;16
1839;700000.000000000000000;GS-1343;100;70
1840;360000.000000000000000;GS-2202;150;16
1841;640000.000000000000000;GS-2003;200;16
1842;15250000.000000000000000;GS-3429;500;61
1843;2800000.000000000000000;GS-1841;200;70
1844;11200000.000000000000000;GS-0883;400;70
1845;15250000.000000000000000;GS-3268;500;61
1846;11200000.000000000000000;GS-2017;400;70
1847;1600000.000000000000000;GS-1341;200;40
1848;96800000.000000000000000;GS-3243;1100;80
1849;1575000.000000000000000;GS-1838;150;70
1850;2800000.000000000000000;GS-1084;200;70
1851;640000.000000000000000;GS-1816;200;16
1852;640000.000000000000000;GS-1814;200;16
1853;2800000.000000000000000;GS-1365;200;70
1854;4500000.000000000000000;GS-2902;300;50
1855;17000000.000000000000000;GS-3401;500;68
1856;11200000.000000000000000;GS-4036;400;70
1857;2700000.000000000000000;GS-4667;200;68
1858;2700000.000000000000000;GS-4354;200;68
1859;5760000.000000000000000;GS-4695;300;64
1860;100000000.000000000000000;GS-4359;1000;100
1861;2700000.000000000000000;GS-4323;200;68
1862;5760000.000000000000000;GS-4348;300;64
1863;2700000.000000000000000;GS-4294;200;68
1864;2700000.000000000000000;GS-4329;200;68
1865;2560000.000000000000000;GS-4357;200;64
1866;675000.000000000000000;GS-4295;100;68
1867;2560000.000000000000000;GS-4319;200;64
1868;2560000.000000000000000;GS-4335;200;64
1869;16200000.000000000000000;GS-7270;450;80
1870;2700000.000000000000000;GS-4603;200;68
1871;1575000.000000000000000;GS-4559;150;70
1872;6075000.000000000000000;GS-4557;300;68
1873;1518750.000000000000000;GS-4546;150;68
1874;10800000.000000000000000;GS-7281;400;68
1875;1518750.000000000000000;GS-4555;150;68
1876;10800000.000000000000000;GS-7264;400;68
1877;2700000.000000000000000;GS-4550;200;68
1878;5760000.000000000000000;GS-4542;300;64
1879;2800000.000000000000000;GS-4614;200;70
1880;2700000.000000000000000;GS-4549;200;68
1881;1518750.000000000000000;GS-4651;150;68
1882;1518750.000000000000000;GS-4384;150;68
1883;2560000.000000000000000;GS-4378;200;64
1884;6075000.000000000000000;GS-4414;300;68
1885;6075000.000000000000000;GS-4415;300;68
1886;1440000.000000000000000;GS-6726;300;16
1887;2700000.000000000000000;GS-4600;200;68
1888;33075000.000000000000000;GS-7249;700;68
1889;144000000.000000000000000;GS-7294;1200;100
1890;675000.000000000000000;GS-4518;100;68
1891;1440000.000000000000000;GS-6751;300;16
1892;2700000.000000000000000;GS-4642;200;68
1893;4000000.000000000000000;GS-6512;400;25
1894;2700000.000000000000000;GS-4508;200;68
1895;4000000.000000000000000;GS-6510;400;25
1896;2700000.000000000000000;GS-4671;200;68
1897;5760000.000000000000000;GS-4520;300;64
1898;53760000.000000000000000;GS-0796;800;84
1899;2560000.000000000000000;GS-4661;200;64
1900;53760000.000000000000000;GS-7214;800;84
1901;22680000.000000000000000;GS-6440;600;63
1902;640000.000000000000000;GS-4502;100;64
1903;4000000.000000000000000;GS-6508;400;25
1904;25200000.000000000000000;GS-7235;600;70
1905;64800000.000000000000000;GS-7283;900;80
1906;7560000.000000000000000;GS-6547;300;84
1907;2700000.000000000000000;GS-4627;200;68
1908;2700000.000000000000000;GS-4628;200;68
1909;2700000.000000000000000;GS-4637;200;68
1910;2700000.000000000000000;GS-4636;200;68
1911;7560000.000000000000000;GS-6544;300;84
1912;2700000.000000000000000;GS-4485;200;68
1913;2700000.000000000000000;GS-4635;200;68
1914;2700000.000000000000000;GS-4486;200;68
1915;2700000.000000000000000;GS-4569;200;68
1916;9000000.000000000000000;GS-6448;600;25
1917;22680000.000000000000000;GS-6486;600;63
1918;13440000.000000000000000;GS-0571;400;84
1919;11200000.000000000000000;GS-1420;400;70
1920;11200000.000000000000000;GS-1418;400;70
1921;38250000.000000000000000;GS-0112;750;68
1922;400000.000000000000000;GS-1880;200;10
1923;400000.000000000000000;GS-1881;200;10
1924;500000.000000000000000;GS-0977;250;8
1925;360000.000000000000000;GS-1874;150;16
1926;2025000.000000000000000;GS-3997;150;90
1927;90000000.000000000000000;GS-4000;1000;90
1928;800000.000000000000000;GS-4291;100;80
1929;5670000.000000000000000;GS-6708;300;63
1930;20000000.000000000000000;GS-7274;500;80
1931;1440000.000000000000000;GS-4321;150;64
1932;4000000.000000000000000;GS-6925;400;25
1933;4000000.000000000000000;GS-6861;400;25
1934;4000000.000000000000000;GS-6569;400;25
1935;4000000.000000000000000;GS-6884;500;16
1936;4000000.000000000000000;GS-6820;500;16
1937;2560000.000000000000000;GS-6824;400;16
1938;22680000.000000000000000;GS-6632;600;63
1939;3360000.000000000000000;GS-6464;200;84
1940;21000000.000000000000000;GS-6503;500;84
1941;21000000.000000000000000;GS-6517;500;84
1942;53760000.000000000000000;GS-6501;800;84
1943;4000000.000000000000000;GS-6744;500;16
1944;4000000.000000000000000;GS-6773;500;16
1945;64000000.000000000000000;GS-6705;800;100
1946;64000000.000000000000000;GS-6481;800;100
1947;15750000.000000000000000;GS-6596;500;63
1948;13440000.000000000000000;GS-0756;400;84
1949;81000000.000000000000000;GS-0068;900;100
1950;6250000.000000000000000;GS-6529;500;25
1951;22680000.000000000000000;GS-6692;600;63
1952;22680000.000000000000000;GS-6665;600;63
1953;76230000.000000000000000;GS-6678;1100;63
1954;10080000.000000000000000;GS-6658;400;63
1955;10080000.000000000000000;GS-6655;400;63
1956;6250000.000000000000000;GS-6703;500;25
1957;22680000.000000000000000;GS-6649;600;63
1958;24300000.000000000000000;GS-6681;600;68
1959;36000000.000000000000000;GS-6668;600;100
1960;17500000.000000000000000;GS-6682;500;70
1961;9000000.000000000000000;GS-6533;600;25
1962;9000000.000000000000000;GS-6534;600;25
1963;6250000.000000000000000;GS-6514;500;25
1964;13440000.000000000000000;GS-6539;400;84
1965;16000000.000000000000000;GS-6810;800;25
1966;39375000.000000000000000;GS-4095;750;70
1967;4000000.000000000000000;GS-6552;400;25
1968;16000000.000000000000000;GS-6530;800;25
1969;120960000.000000000000000;GS-4134;1200;84
1970;4000000.000000000000000;GS-6590;400;25
1971;16000000.000000000000000;GS-6604;800;25
1972;35437500.000000000000000;GS-6715;750;63
1973;3360000.000000000000000;GS-4135;200;84
1974;10080000.000000000000000;GS-6625;400;63
1975;4000000.000000000000000;GS-6707;400;25
1976;6250000.000000000000000;GS-6451;500;25
1977;6250000.000000000000000;GS-6450;500;25
1978;22680000.000000000000000;GS-6605;600;63
1979;4000000.000000000000000;GS-6485;400;25
1980;11200000.000000000000000;GS-0721;400;70
1981;4000000.000000000000000;GS-6834;500;16
1982;51840000.000000000000000;GS-6424;900;64
1983;22680000.000000000000000;GS-6791;600;63
1984;15750000.000000000000000;GS-6428;500;63
1985;15750000.000000000000000;GS-6432;500;63
1986;22680000.000000000000000;GS-6758;600;63
1987;2560000.000000000000000;GS-6723;400;16
1988;40320000.000000000000000;GS-6615;800;63
1989;5760000.000000000000000;GS-4316;300;64
1990;5760000.000000000000000;GS-4352;300;64
1991;2700000.000000000000000;GS-4350;200;68
1992;120960000.000000000000000;GS-0630;1200;84
1993;2700000.000000000000000;GS-4353;200;68
1994;2700000.000000000000000;GS-4339;200;68
1995;9000000.000000000000000;GS-2710;500;36
1996;250000.000000000000000;GS-6561;100;25
1997;2250000.000000000000000;GS-6560;300;25
1998;33320000.000000000000000;GS-2908;700;68
1999;33320000.000000000000000;GS-2704;700;68
2000;6120000.000000000000000;GS-4443;300;68
2001;4500000.000000000000000;GS-3508;300;50
2002;68000000.000000000000000;GS-3535;1000;68
2003;4500000.000000000000000;GS-3730;300;50
2004;4500000.000000000000000;GS-3728;300;50
2005;39200000.000000000000000;GS-3734;700;80
2006;4500000.000000000000000;GS-3628;300;50
2007;4500000.000000000000000;GS-3664;300;50
2008;6075000.000000000000000;GS-3662;300;68
2009;6075000.000000000000000;GS-3632;300;68
2010;1260000.000000000000000;GS-3675;150;56
2011;20160000.000000000000000;GS-3584;600;56
2012;9920000.000000000000000;GS-3557;400;62
2013;12800000.000000000000000;GS-3583;400;80
2014;10800000.000000000000000;GS-3510;400;68
2015;9920000.000000000000000;GS-3548;400;62
2016;20160000.000000000000000;GS-3598;600;56
2017;14125000.000000000000000;GS-3618;500;56
2018;4500000.000000000000000;GS-3705;300;50
2019;4860000.000000000000000;GS-3534;300;54
